text,source,rating,user_segment,author,created_at
Generated recipe had no measurements for half the ingredients.,nps,3,enterprise,Chen N.,2026-05-07T16:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Made me cancel.,interview,,power_user,Noor D.,2026-05-12T16:15:19.847039+00:00
Loved the recipes but the signup flow asks for my address?? Why?,play_store,2,smb,Yuki P.,2026-05-19T17:15:19.847039+00:00
Loved the recipes but the signup flow asks for my address?? Why?,zendesk,,enterprise,Jordan F.,2026-01-26T08:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,nps,4,new_user,Riley S.,2026-03-24T02:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,play_store,3,enterprise,Noor V.,2026-05-20T01:15:19.847039+00:00
The new weekly meal plan feature is fantastic.,zendesk,,new_user,Riley E.,2026-03-19T02:15:19.847039+00:00
Love how it adapts to my pantry. Real game changer.,nps,5,free_tier,Jordan M.,2026-05-19T08:15:19.847039+00:00
Search doesn't find recipes I've literally saved. Happens every time.,interview,,enterprise,Yuki X.,2026-03-29T09:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,app_store,2,free_tier,Chen E.,2026-04-08T16:15:19.847039+00:00
Charged twice for the same month — Happens every time.,interview,,new_user,Priya Y.,2026-05-21T01:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,interview,,free_tier,Diego E.,2026-03-28T22:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,zendesk,,free_tier,Maya U.,2026-05-05T14:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,interview,,free_tier,Maya R.,2026-03-24T04:15:19.847039+00:00
Love how it adapts to my pantry. Real game changer.,zendesk,,smb,Yuki K.,2026-02-28T23:15:19.847039+00:00
Saved recipes on iPhone don't sync to my iPad. Made me cancel.,nps,3,free_tier,Jordan Z.,2026-02-14T08:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",play_store,3,free_tier,Riley E.,2026-03-06T03:15:19.847039+00:00
Best meal planning app I've used. Recommended to my whole family.,app_store,4,smb,Chen P.,2026-05-02T02:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 48 hours. Support never replied.,interview,,smb,Alex Y.,2026-02-15T07:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 24 hours. Support never replied.,nps,,smb,Diego L.,2026-04-15T21:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,interview,,power_user,Maya T.,2026-03-25T20:15:19.847039+00:00
Onboarding is slow and asks for too much info before I can even try the app.,zendesk,,smb,Chen R.,2026-02-24T20:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,zendesk,,free_tier,Riley N.,2026-05-10T08:15:19.847039+00:00
Best meal planning app I've used. Recommended to my whole family.,zendesk,,new_user,Chen Q.,2026-05-20T17:15:19.847039+00:00
"Loving the app overall, only wish: dark mode!",play_store,4,enterprise,Diego Y.,2026-02-09T09:15:19.847039+00:00
Took me 15 minutes to get past the dietary preferences screen. Way too many questions.,play_store,2,power_user,Jordan B.,2026-03-01T10:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else.,nps,1,power_user,Riley W.,2026-05-25T09:15:19.847039+00:00
Pro features should include grocery integration at this price.,nps,,enterprise,Maya W.,2026-02-18T17:15:19.847039+00:00
Tried to subscribe to Pro but the payment timed out. Made me cancel.,app_store,1,new_user,Riley R.,2026-04-02T21:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Really frustrating.,app_store,2,new_user,Chen K.,2026-03-14T07:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,interview,,free_tier,Noor J.,2026-03-23T22:15:19.847039+00:00
Tried to subscribe to Pro but the payment returned an error. Please fix.,nps,,new_user,Chen K.,2026-02-23T21:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,play_store,2,free_tier,Chen C.,2026-02-09T13:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Please fix.",play_store,2,new_user,Maya N.,2026-04-14T19:15:19.847039+00:00
Onboarding is slow and asks for too much info before I can even try the app.,zendesk,,free_tier,Alex J.,2026-04-17T08:15:19.847039+00:00
Dark mode would be a huge upgrade.,app_store,3,power_user,Riley X.,2026-03-27T17:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,app_store,3,power_user,Jordan E.,2026-04-08T07:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,interview,,free_tier,Noor T.,2026-04-08T13:15:19.847039+00:00
Meal plan I built on the web is missing from the mobile app.,play_store,3,new_user,Diego Q.,2026-02-18T07:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,app_store,2,free_tier,Jordan U.,2026-05-18T09:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,zendesk,,smb,Sam X.,2026-02-05T10:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,nps,3,smb,Priya S.,2026-02-12T01:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,app_store,4,new_user,Riley J.,2026-02-28T17:15:19.847039+00:00
Best meal planning app I've used. Recommended to my whole family.,interview,,smb,Chen Y.,2026-05-17T01:15:19.847039+00:00
Tried to subscribe to Pro but the payment failed silently. Happens every time.,app_store,2,power_user,Riley M.,2026-04-03T21:15:19.847039+00:00
Pro features should include grocery integration at this price.,nps,,smb,Sam X.,2026-01-29T14:15:19.847039+00:00
Free tier is so limited it's basically useless. Either make it free or be clear it's paid.,zendesk,,free_tier,Riley S.,2026-05-10T21:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 6 hours. Support never replied.,app_store,2,free_tier,Riley T.,2026-03-27T05:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,play_store,3,enterprise,Jordan Z.,2026-04-11T22:15:19.847039+00:00
Saved recipes on iPhone don't sync to my iPad.,nps,,power_user,Jordan C.,2026-01-27T02:15:19.847039+00:00
Tried to subscribe to Pro but the payment wouldn't go through. Made me cancel.,app_store,1,smb,Noor H.,2026-02-21T01:15:19.847039+00:00
Search doesn't find recipes I've literally saved. Please fix.,interview,,free_tier,Chen U.,2026-04-18T19:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,play_store,3,free_tier,Jordan P.,2026-02-02T22:15:19.847039+00:00
Took me 15 minutes to get past the dietary preferences screen. Way too many questions.,nps,,smb,Diego L.,2026-05-19T15:15:19.847039+00:00
"Loving the app overall, only wish: dark mode!",play_store,5,free_tier,Noor H.,2026-04-07T21:15:19.847039+00:00
Love how it adapts to my pantry. Real game changer.,play_store,5,free_tier,Riley P.,2026-01-29T01:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,nps,1,new_user,Noor M.,2026-04-13T06:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 6 hours. Support never replied.,zendesk,,free_tier,Yuki B.,2026-04-07T05:15:19.847039+00:00
Best meal planning app I've used. Recommended to my whole family.,interview,,free_tier,Jordan R.,2026-02-22T05:15:19.847039+00:00
Onboarding is slow and asks for too much info before I can even try the app.,zendesk,,power_user,Jordan Z.,2026-01-30T02:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",play_store,3,power_user,Riley H.,2026-03-09T04:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,nps,3,enterprise,Diego R.,2026-04-16T18:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,zendesk,,enterprise,Chen P.,2026-01-28T20:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 12 hours. Support never replied.,app_store,2,free_tier,Riley K.,2026-03-16T08:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Please fix.,nps,,free_tier,Chen J.,2026-04-24T11:15:19.847039+00:00
Lost my shopping list when I switched phones. No way to recover.,nps,2,free_tier,Noor F.,2026-05-04T22:15:19.847039+00:00
App is beautiful and easy to use. 5 stars.,app_store,5,new_user,Alex P.,2026-02-08T00:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 6 hours. Support never replied.,play_store,1,smb,Chen B.,2026-04-28T10:15:19.847039+00:00
Search is way too slow on Android — takes 5+ seconds.,nps,,free_tier,Diego P.,2026-05-24T02:15:19.847039+00:00
Charged twice for the same month —,zendesk,,new_user,Diego Y.,2026-03-18T17:15:19.847039+00:00
Dark mode would be a huge upgrade.,app_store,3,power_user,Jordan V.,2026-03-19T22:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,zendesk,,new_user,Chen N.,2026-02-13T14:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,play_store,3,new_user,Sam N.,2026-02-28T00:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,nps,3,new_user,Noor P.,2026-02-25T21:15:19.847039+00:00
Why is there no dark theme in 2025?,interview,,free_tier,Alex H.,2026-02-05T23:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,nps,3,free_tier,Yuki X.,2026-02-27T18:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Really frustrating.,play_store,1,smb,Sam K.,2026-02-18T04:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 48 hours. Support never replied.,interview,,power_user,Sam S.,2026-04-13T14:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",app_store,2,new_user,Chen V.,2026-03-31T19:15:19.847039+00:00
Lost my shopping list when I switched phones. No way to recover.,zendesk,,enterprise,Noor R.,2026-05-22T06:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,nps,3,enterprise,Jordan Y.,2026-05-15T07:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Please fix.,nps,,smb,Chen M.,2026-03-05T22:15:19.847039+00:00
Tried to subscribe to Pro but the payment returned an error. Happens every time.,zendesk,,new_user,Priya C.,2026-02-17T18:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",interview,,smb,Sam A.,2026-03-15T10:15:19.847039+00:00
Charged twice for the same month — Really frustrating.,interview,,smb,Alex K.,2026-03-10T16:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken.",interview,,free_tier,Diego F.,2026-01-30T19:15:19.847039+00:00
Dark mode would be a huge upgrade.,play_store,4,smb,Priya C.,2026-04-17T18:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Happens every time.,zendesk,,enterprise,Maya H.,2026-03-26T00:15:19.847039+00:00
Lost my shopping list when I switched phones. No way to recover.,interview,,smb,Sam E.,2026-03-08T20:15:19.847039+00:00
Skipped most of the onboarding and now the app keeps prompting me to finish it.,zendesk,,smb,Chen Q.,2026-02-07T07:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,play_store,4,power_user,Noor L.,2026-04-14T07:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",zendesk,,smb,Yuki H.,2026-04-18T03:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,nps,3,power_user,Diego A.,2026-03-11T09:15:19.847039+00:00
Pro features should include grocery integration at this price.,play_store,3,new_user,Riley X.,2026-02-12T17:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,play_store,3,smb,Riley C.,2026-03-02T22:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,nps,,smb,Diego B.,2026-03-18T10:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",interview,,new_user,Sam H.,2026-03-10T06:15:19.847039+00:00
Why is there no dark theme in 2025?,play_store,2,smb,Chen P.,2026-03-14T06:15:19.847039+00:00
Tried to subscribe to Pro but the payment returned an error. Please fix.,interview,,free_tier,Yuki Y.,2026-02-19T10:15:19.847039+00:00
Filters in search don't actually filter. Vegan + under 30min still shows steak.,zendesk,,free_tier,Diego E.,2026-04-05T12:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Happens every time.",app_store,2,new_user,Priya M.,2026-04-03T00:15:19.847039+00:00
Skipped most of the onboarding and now the app keeps prompting me to finish it.,play_store,3,new_user,Noor Z.,2026-04-11T11:15:19.847039+00:00
Why is there no dark theme in 2025?,app_store,3,new_user,Alex L.,2026-05-20T04:15:19.847039+00:00
Dark mode would be a huge upgrade.,play_store,3,enterprise,Diego P.,2026-03-16T21:15:19.847039+00:00
Free tier is so limited it's basically useless. Either make it free or be clear it's paid.,nps,,smb,Riley A.,2026-05-02T06:15:19.847039+00:00
Meal plan I built on the web is missing from the mobile app.,nps,,power_user,Jordan J.,2026-04-07T02:15:19.847039+00:00
Saved recipes on iPhone don't sync to my iPad. Made me cancel.,app_store,3,enterprise,Jordan Q.,2026-05-02T15:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",interview,,free_tier,Riley V.,2026-03-05T16:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Contacted support, no reply yet.",zendesk,,free_tier,Priya X.,2026-02-06T12:15:19.847039+00:00
Why is there no dark theme in 2025?,interview,,power_user,Chen D.,2026-03-12T00:15:19.847039+00:00
Took me 15 minutes to get past the dietary preferences screen. Way too many questions.,zendesk,,free_tier,Riley P.,2026-02-26T22:15:19.847039+00:00
Search is way too slow on Android — takes 5+ seconds.,nps,3,power_user,Diego F.,2026-03-05T09:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,play_store,3,free_tier,Alex M.,2026-02-07T12:15:19.847039+00:00
Pro features should include grocery integration at this price.,play_store,2,free_tier,Diego W.,2026-02-10T14:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,nps,,power_user,Sam U.,2026-03-30T11:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 24 hours. Support never replied.,app_store,2,enterprise,Priya Q.,2026-04-27T09:15:19.847039+00:00
Filters in search don't actually filter. Vegan + under 30min still shows steak.,interview,,free_tier,Sam J.,2026-03-21T23:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",interview,,smb,Diego G.,2026-02-10T01:15:19.847039+00:00
$15/month for what is essentially a recipe app is too much.,play_store,2,smb,Maya M.,2026-02-04T01:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,nps,,power_user,Yuki Y.,2026-05-10T19:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,nps,3,power_user,Alex U.,2026-02-14T20:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,interview,,enterprise,Maya K.,2026-03-18T21:15:19.847039+00:00
Search is way too slow on Android — takes 5+ seconds.,app_store,2,new_user,Maya W.,2026-02-18T13:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 12 hours. Support never replied.,play_store,2,smb,Noor E.,2026-02-08T19:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,nps,2,smb,Diego Z.,2026-03-06T00:15:19.847039+00:00
Onboarding is slow and asks for too much info before I can even try the app.,nps,,new_user,Sam Z.,2026-04-14T08:15:19.847039+00:00
Pricing went up without warning — felt sneaky.,app_store,2,power_user,Noor J.,2026-04-28T13:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,zendesk,,power_user,Yuki R.,2026-03-16T08:15:19.847039+00:00
Saved recipes on iPhone don't sync to my iPad. Really frustrating.,app_store,3,new_user,Sam F.,2026-02-14T12:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Happens every time.",play_store,3,enterprise,Priya J.,2026-01-29T22:15:19.847039+00:00
"Got a 'payment declined' error even though my card works everywhere else. Contacted support, no reply yet.",app_store,2,power_user,Alex N.,2026-03-01T06:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,nps,,new_user,Jordan R.,2026-02-24T23:15:19.847039+00:00
Charged twice for the same month — Please fix.,interview,,new_user,Alex Y.,2026-02-27T12:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Happens every time.",play_store,2,smb,Sam Z.,2026-05-16T19:15:19.847039+00:00
"Saved recipes on iPhone don't sync to my iPad. Contacted support, no reply yet.",zendesk,,power_user,Riley E.,2026-02-02T17:15:19.847039+00:00
Dark mode would be a huge upgrade.,app_store,3,power_user,Noor M.,2026-03-08T06:15:19.847039+00:00
Meal plan I built on the web is missing from the mobile app.,nps,,new_user,Sam E.,2026-03-30T20:15:19.847039+00:00
Lost my shopping list when I switched phones. No way to recover.,zendesk,,power_user,Jordan J.,2026-04-01T16:15:19.847039+00:00
Dark mode would be a huge upgrade.,interview,,free_tier,Maya Y.,2026-03-10T07:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else. Please fix.,interview,,power_user,Riley K.,2026-03-09T10:15:19.847039+00:00
Dark mode would be a huge upgrade.,nps,3,free_tier,Sam S.,2026-03-23T06:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,zendesk,,power_user,Riley U.,2026-01-26T16:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,play_store,4,new_user,Yuki C.,2026-02-17T00:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 6 hours. Support never replied.,app_store,2,free_tier,Riley P.,2026-03-22T17:15:19.847039+00:00
"Please add dark mode, my eyes hurt at night cooking.",interview,,power_user,Maya C.,2026-03-18T07:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,play_store,3,smb,Yuki W.,2026-03-18T16:15:19.847039+00:00
"Saved recipes on iPhone don't sync to my iPad. Contacted support, no reply yet.",nps,,new_user,Jordan C.,2026-02-06T19:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,nps,,power_user,Sam A.,2026-05-18T17:15:19.847039+00:00
"Please add dark mode, my eyes hurt at night cooking.",play_store,4,free_tier,Maya F.,2026-04-11T10:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,app_store,3,enterprise,Diego C.,2026-04-13T13:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,app_store,3,enterprise,Alex R.,2026-03-28T10:15:19.847039+00:00
Best meal planning app I've used. Recommended to my whole family.,zendesk,,new_user,Yuki X.,2026-05-05T18:15:19.847039+00:00
Meal plan I built on the web is missing from the mobile app.,interview,,new_user,Jordan B.,2026-05-26T01:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,play_store,1,free_tier,Riley H.,2026-01-27T01:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,zendesk,,free_tier,Chen D.,2026-04-22T00:15:19.847039+00:00
Search doesn't find recipes I've literally saved. Please fix.,play_store,3,new_user,Noor K.,2026-05-20T14:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",zendesk,,smb,Alex M.,2026-05-14T09:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,zendesk,,power_user,Noor M.,2026-02-20T07:15:19.847039+00:00
Filters in search don't actually filter. Vegan + under 30min still shows steak.,play_store,3,power_user,Priya A.,2026-01-30T09:15:19.847039+00:00
$15/month for what is essentially a recipe app is too much.,play_store,2,new_user,Chen A.,2026-03-05T04:15:19.847039+00:00
Lost my shopping list when I switched phones. No way to recover.,zendesk,,free_tier,Jordan P.,2026-05-12T20:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Please fix.",zendesk,,power_user,Diego P.,2026-05-15T01:15:19.847039+00:00
Why is there no dark theme in 2025?,nps,,new_user,Diego E.,2026-05-15T08:15:19.847039+00:00
Filters in search don't actually filter. Vegan + under 30min still shows steak.,app_store,3,smb,Priya H.,2026-03-15T01:15:19.847039+00:00
Onboarding is slow and asks for too much info before I can even try the app.,nps,,enterprise,Noor J.,2026-02-20T16:15:19.847039+00:00
Loved the recipes but the signup flow asks for my address?? Why?,play_store,2,power_user,Noor Q.,2026-05-06T23:15:19.847039+00:00
Took me 20 minutes to get past the dietary preferences screen. Way too many questions.,play_store,3,enterprise,Sam C.,2026-04-16T12:15:19.847039+00:00
Got a 'payment declined' error even though my card works everywhere else.,interview,,enterprise,Priya C.,2026-05-20T20:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",nps,,enterprise,Priya A.,2026-02-28T17:15:19.847039+00:00
Pro features should include grocery integration at this price.,interview,,power_user,Sam Q.,2026-02-19T09:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 6 hours. Support never replied.,app_store,1,power_user,Jordan N.,2026-02-08T19:15:19.847039+00:00
"Asked for a vegan dinner with chickpeas, got a recipe with chicken. Made me cancel.",interview,,new_user,Sam G.,2026-04-23T00:15:19.847039+00:00
The new weekly meal plan feature is fantastic.,play_store,4,new_user,Alex Q.,2026-01-30T16:15:19.847039+00:00
Charged twice for the same month — Happens every time.,nps,2,power_user,Chen G.,2026-02-27T13:15:19.847039+00:00
Love how it adapts to my pantry. Real game changer.,zendesk,,new_user,Yuki V.,2026-03-29T22:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,nps,3,enterprise,Riley E.,2026-05-19T00:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,play_store,3,enterprise,Noor T.,2026-04-07T04:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",interview,,smb,Maya F.,2026-03-22T16:15:19.847039+00:00
Charged twice for the same month — Please fix.,app_store,2,free_tier,Chen U.,2026-05-18T11:15:19.847039+00:00
Free tier is so limited it's basically useless. Either make it free or be clear it's paid.,app_store,1,enterprise,Diego Z.,2026-03-02T19:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 48 hours. Support never replied.,zendesk,,power_user,Jordan U.,2026-01-26T21:15:19.847039+00:00
Onboarding is slow and asks for too much info before I can even try the app.,interview,,enterprise,Yuki U.,2026-05-22T04:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 48 hours. Support never replied.,interview,,smb,Alex C.,2026-04-16T21:15:19.847039+00:00
Charged twice for the same month — Please fix.,app_store,2,free_tier,Jordan E.,2026-05-25T16:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,zendesk,,power_user,Yuki Y.,2026-05-19T02:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,interview,,new_user,Chen Y.,2026-02-04T15:15:19.847039+00:00
Pro features should include grocery integration at this price.,interview,,enterprise,Chen E.,2026-05-13T16:15:19.847039+00:00
Pro features should include grocery integration at this price.,nps,,free_tier,Yuki M.,2026-05-03T04:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,play_store,3,enterprise,Priya F.,2026-04-16T03:15:19.847039+00:00
Lost my shopping list when I switched phones. No way to recover.,interview,,free_tier,Chen V.,2026-05-21T21:15:19.847039+00:00
First-time experience felt confusing — I wasn't sure what the app actually did until step 4.,app_store,3,new_user,Jordan M.,2026-05-07T16:15:19.847039+00:00
Free tier is so limited it's basically useless. Either make it free or be clear it's paid.,app_store,2,enterprise,Jordan H.,2026-03-30T02:15:19.847039+00:00
Why is there no dark theme in 2025?,zendesk,,new_user,Alex N.,2026-02-14T23:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,play_store,2,enterprise,Diego N.,2026-03-23T14:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",interview,,power_user,Priya Q.,2026-03-03T05:15:19.847039+00:00
Tried to subscribe to Pro but the payment returned an error. Really frustrating.,zendesk,,new_user,Chen F.,2026-04-22T23:15:19.847039+00:00
Best meal planning app I've used. Recommended to my whole family.,app_store,4,free_tier,Noor Y.,2026-04-12T07:15:19.847039+00:00
Card was charged but Pro features didn't unlock for 48 hours. Support never replied.,play_store,1,power_user,Jordan P.,2026-05-13T16:15:19.847039+00:00
Why is there no dark theme in 2025?,zendesk,,new_user,Alex N.,2026-04-17T19:15:19.847039+00:00
Filters in search don't actually filter. Vegan + under 30min still shows steak.,play_store,1,smb,Sam K.,2026-04-10T02:15:19.847039+00:00
App is beautiful and easy to use. 5 stars.,nps,5,enterprise,Sam R.,2026-04-29T21:15:19.847039+00:00
Love how it adapts to my pantry. Real game changer.,nps,5,free_tier,Riley F.,2026-05-14T06:15:19.847039+00:00
Generated recipe had no measurements for half the ingredients.,zendesk,,new_user,Maya Q.,2026-05-02T12:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,zendesk,,power_user,Sam C.,2026-03-15T01:15:19.847039+00:00
"Loving the app overall, only wish: dark mode!",interview,,new_user,Riley S.,2026-04-26T09:15:19.847039+00:00
Love the AI recipe feature when it nails it — but it hallucinates ingredients I don't have.,nps,,enterprise,Sam N.,2026-04-25T11:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,interview,,free_tier,Yuki E.,2026-03-13T10:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",play_store,1,power_user,Alex P.,2026-04-28T20:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",play_store,3,enterprise,Chen Z.,2026-05-07T07:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,app_store,5,free_tier,Chen J.,2026-03-15T14:15:19.847039+00:00
Search doesn't find recipes I've literally saved.,interview,,smb,Sam P.,2026-03-11T10:15:19.847039+00:00
Charged twice for the same month — Made me cancel.,interview,,new_user,Yuki D.,2026-02-17T23:15:19.847039+00:00
"Sync between devices is unreliable — sometimes works, sometimes silent failure.",nps,3,smb,Alex F.,2026-03-13T07:15:19.847039+00:00
Loved the recipes but the signup flow asks for my address?? Why?,interview,,smb,Alex N.,2026-03-09T05:15:19.847039+00:00
Love how it adapts to my pantry. Real game changer.,play_store,5,enterprise,Chen A.,2026-02-19T11:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,zendesk,,new_user,Jordan E.,2026-04-20T11:15:19.847039+00:00
Skipped most of the onboarding and now the app keeps prompting me to finish it.,zendesk,,smb,Yuki W.,2026-04-21T03:15:19.847039+00:00
"The subscribe button just spins forever. Tried on iOS and web, same thing.",play_store,2,free_tier,Chen B.,2026-02-20T11:15:19.847039+00:00
Searching for 'pasta' returns desserts. Something's broken.,app_store,2,smb,Priya S.,2026-02-24T10:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,play_store,5,new_user,Jordan B.,2026-02-02T20:15:19.847039+00:00
AI suggestions are great when they work but maybe 30% of the time the ingredients don't make sense.,play_store,3,free_tier,Riley W.,2026-04-08T12:15:19.847039+00:00
The AI recipe suggestions are genuinely brilliant. Saved me so much time this week.,play_store,5,smb,Priya R.,2026-03-24T07:15:19.847039+00:00
The search bar doesn't accept Unicode characters — can't search for crème brûlée.,zendesk,,new_user,Maya A.,2026-05-05T18:15:19.847039+00:00
Recipe generator keeps suggesting the same 3 meals over and over.,interview,,power_user,Jordan X.,2026-02-15T20:15:19.847039+00:00
Skipped most of the onboarding and now the app keeps prompting me to finish it.,interview,,new_user,Noor E.,2026-05-23T05:15:19.847039+00:00
"Please add dark mode, my eyes hurt at night cooking.",play_store,4,enterprise,Riley N.,2026-03-09T17:15:19.847039+00:00
The new weekly meal plan feature is fantastic.,zendesk,,enterprise,Diego V.,2026-04-28T12:15:19.847039+00:00
